# Constructed from biom file
OTU_ID	Mock	P1-C1-T1	P1-C2-T1	P1-C3-T2	P1T1-1ch	P1T1-1G	P1T1-1J	P1T1-2ch	P1T1-2G	P1T1-2J	P1T1-2M	P1T1-3ch	P1T1-3G	P1T1-3J	P1T1-3M	P1T1-4G	P1T1-4J	P1T2-1ch	P1T2-1G	P1T2-1J	P1T2-2ch	P1T2-2G	P1T2-2J	P1T2-2M	P1T2-3ch	P1T2-3G	P1T2-3J	P1T2-3M	P1T2-4G	P1T2-4J	P1T3-1ch	P1T3-1G	P1T3-1J	P1T3-2ch	P1T3-2G	P1T3-2J	P1T3-2M	P1T3-3ch	P1T3-3G	P1T3-3J	P1T3-3M	P1T3-4G	P1T3-4J	P2-C1-T1	P2-C2-T1	P2-C3-T3	P2T1-1ch	P2T1-1G	P2T1-1J	P2T1-2ch	P2T1-2G	P2T1-2J	P2T1-2M	P2T1-3ch	P2T1-3G	P2T1-3J	P2T1-3M	P2T1-4G	P2T1-4J	P2T2-1ch	P2T2-1G	P2T2-1J	P2T2-2ch	P2T2-2G	P2T2-2J	P2T2-2M	P2T2-3ch	P2T2-3G	P2T2-3J	P2T2-3M	P2T2-4G	P2T2-4J	P2T3-1ch	P2T3-1G	P2T3-1J	P2T3-2ch	P2T3-2G	P2T3-2J	P2T3-2M	P2T3-3ch	P2T3-3G	P2T3-3J	P2T3-3M	P2T3-4G	P2T3-4J	P3-C1-T1	P3-C2-T1	P3-C3-T4	P3T1-1ch	P3T1-1G	P3T1-1J	P3T1-2ch	P3T1-2G	P3T1-2J	P3T1-2M	P3T1-3ch	P3T1-3G	P3T1-3J	P3T1-3M	P3T1-4G	P3T1-4J	P3T2-1ch	P3T2-1G	P3T2-1J	P3T2-2ch	P3T2-2G	P3T2-2J	P3T2-2M	P3T2-3ch	P3T2-3G	P3T2-3J	P3T2-3M	P3T2-4G	P3T2-4J	P3T3-1ch	P3T3-1G	P3T3-1J	P3T3-2ch	P3T3-2G	P3T3-2J	P3T3-2M	P3T3-3ch	P3T3-3G	P3T3-3J	P3T3-3M	P3T3-4G	P3T3-4J	P4-C1-T1	P4-C2-T1	P4-C3-T1	P4T1-1G	P4T1-1J	P4T1-2G	P4T1-2J	P4T1-3G	P4T1-3J	P4T1-4G	P4T1-4J	P4T2-1G	P4T2-1J	P4T2-2G	P4T2-2J	P4T2-3G	P4T2-3J	P4T2-4G	P4T2-4J	P4T3-1G	P4T3-1J	P4T3-2G	P4T3-2J	P4T3-3G	P4T3-3J	P4T3-4G	P4T3-4J	P5-C1-T1	P5-C2-T1	P5-C3-T2	P5T1-1G	P5T1-1J	P5T1-2G	P5T1-2J	P5T1-3G	P5T1-3J	P5T1-4G	P5T1-4J	P5T2-1G	P5T2-1J	P5T2-2G	P5T2-2J	P5T2-3G	P5T2-3J	P5T2-4G	P5T2-4J	P5T3-1G	P5T3-1J	P5T3-2G	P5T3-2J	P5T3-3G	P5T3-3J	P5T3-4G	P5T3-4J	RP1-G	RP1-J	RP2-G	RP2-J	RP3-G	RP3-J	RP4-J	RP5-J	RS1-G	RS1-J	RS2-G	RS2-J	RS3-G	RS3-J	RS4-J	RS5-J	S1T1-1ch	S1T1-1G	S1T1-1J	S1T1-2ch	S1T1-2G	S1T1-2J	S1T1-2M	S1T1-3ch	S1T1-3G	S1T1-3J	S1T1-3M	S1T1-4G	S1T1-4J	S1T2-1ch	S1T2-1G	S1T2-1J	S1T2-2ch	S1T2-2G	S1T2-2J	S1T2-2M	S1T2-3ch	S1T2-3G	S1T2-3J	S1T2-3M	S1T2-4G	S1T2-4J	S1T3-1ch	S1T3-1G	S1T3-1J	S1T3-2ch	S1T3-2G	S1T3-2J	S1T3-2M	S1T3-3ch	S1T3-3G	S1T3-3J	S1T3-3M	S1T3-4G	S1T3-4J	S2T1-1ch	S2T1-1G	S2T1-1J	S2T1-2ch	S2T1-2G	S2T1-2J	S2T1-2M	S2T1-3ch	S2T1-3G	S2T1-3J	S2T1-3M	S2T1-4G	S2T1-4J	S2T2-1ch	S2T2-1G	S2T2-1J	S2T2-2ch	S2T2-2G	S2T2-2J	S2T2-2M	S2T2-3ch	S2T2-3G	S2T2-3J	S2T2-3M	S2T2-4G	S2T2-4J	S2T3-1ch	S2T3-1G	S2T3-1J	S2T3-2ch	S2T3-2G	S2T3-2J	S2T3-2M	S2T3-3ch	S2T3-3G	S2T3-3J	S2T3-3M	S2T3-4G	S2T3-4J	S3T1-1ch	S3T1-1G	S3T1-1J	S3T1-2ch	S3T1-2G	S3T1-2J	S3T1-2M	S3T1-3ch	S3T1-3G	S3T1-3J	S3T1-3M	S3T1-4G	S3T1-4J	S3T2-1ch	S3T2-1G	S3T2-1J	S3T2-2ch	S3T2-2G	S3T2-2J	S3T2-2M	S3T2-3ch	S3T2-3G	S3T2-3J	S3T2-3M	S3T2-4G	S3T2-4J	S3T3-1ch	S3T3-1G	S3T3-1J	S3T3-2ch	S3T3-2G	S3T3-2J	S3T3-2M	S3T3-3ch	S3T3-3G	S3T3-3J	S3T3-3M	S3T3-4G	S3T3-4J	S4T1-1G	S4T1-1J	S4T1-2G	S4T1-2J	S4T1-3G	S4T1-3J	S4T1-4G	S4T1-4J	S4T2-1G	S4T2-1J	S4T2-2G	S4T2-2J	S4T2-3G	S4T2-3J	S4T2-4G	S4T2-4J	S4T3-1G	S4T3-1J	S4T3-2G	S4T3-2J	S4T3-3G	S4T3-3J	S4T3-4G	S4T3-4J	S5T1-1G	S5T1-1J	S5T1-2G	S5T1-2J	S5T1-3G	S5T1-3J	S5T1-4G	S5T1-4J	S5T2-1G	S5T2-1J	S5T2-2G	S5T2-2J	S5T2-3G	S5T2-3J	S5T2-4G	S5T2-4J	S5T3-1G	S5T3-1J	S5T3-2G	S5T3-2J	S5T3-3G	S5T3-3J	S5T3-4G	S5T3-4J
e78d28b0c959b6e035caad98e3288205	18.0	14993.0	21675.0	18662.0	19547.0	505.0	16025.0	21619.0	48.0	15170.0	12310.0	19244.0	14119.0	17747.0	14512.0	15123.0	14504.0	17202.0	56.0	24148.0	16773.0	14633.0	17224.0	8695.0	20310.0	18525.0	15417.0	15959.0	20754.0	18310.0	15078.0	189.0	15626.0	14657.0	52.0	17936.0	18515.0	17307.0	14316.0	17641.0	14850.0	13982.0	13357.0	16216.0	15593.0	15960.0	13401.0	44.0	13812.0	18977.0	165.0	13415.0	15523.0	17558.0	16882.0	16209.0	25535.0	22708.0	14220.0	11118.0	223.0	16051.0	20906.0	61.0	21603.0	15798.0	12948.0	21408.0	16236.0	16713.0	18376.0	15069.0	11830.0	46.0	19282.0	16994.0	34.0	16983.0	24223.0	19001.0	17483.0	12631.0	11755.0	18458.0	17885.0	18190.0	18201.0	18367.0	16451.0	15898.0	17292.0	14822.0	30.0	15390.0	21863.0	21145.0	14775.0	15828.0	12518.0	15964.0	20115.0	15694.0	49.0	19046.0	13625.0	102.0	17946.0	18248.0	17011.0	18004.0	17159.0	13277.0	16522.0	17397.0	19866.0	152.0	12829.0	17293.0	1150.0	13138.0	19103.0	18241.0	15804.0	17155.0	13946.0	20124.0	21597.0	17310.0	18148.0	18917.0	150.0	13889.0	47.0	17347.0	22468.0	22148.0	12581.0	15132.0	14679.0	16952.0	156.0	16521.0	17836.0	15970.0	20395.0	15933.0	34.0	20189.0	28.0	18242.0	11704.0	16351.0	20771.0	15870.0	19771.0	20180.0	19461.0	4300.0	19555.0	11911.0	13556.0	19032.0	19396.0	11950.0	16819.0	2348.0	16641.0	210.0	17144.0	2931.0	20475.0	15271.0	19649.0	61.0	16523.0	78.0	15578.0	19992.0	14206.0	16639.0	20918.0	20201.0	12826.0	19522.0	14321.0	23096.0	23995.0	13982.0	18976.0	15036.0	13590.0	22402.0	17746.0	20621.0	18994.0	18820.0	13423.0	15599.0	42.0	21023.0	16761.0	4627.0	15414.0	13225.0	20076.0	17095.0	16254.0	18820.0	16128.0	11207.0	15489.0	75.0	19766.0	16039.0	7062.0	18074.0	15200.0	13788.0	15338.0	18298.0	16901.0	12051.0	15447.0	14290.0	186.0	12376.0	16031.0	139.0	18054.0	16137.0	20296.0	12313.0	21345.0	10555.0	52.0	16943.0	14570.0	24.0	17198.0	15450.0	5744.0	25435.0	19839.0	16147.0	14632.0	17898.0	15861.0	11731.0	18368.0	16552.0	36.0	16400.0	24144.0	4330.0	13462.0	16391.0	13659.0	16822.0	23722.0	10292.0	16342.0	14995.0	16861.0	24.0	25531.0	15478.0	37.0	18292.0	15475.0	17443.0	13950.0	17152.0	8957.0	15367.0	14345.0	16115.0	47.0	22925.0	12599.0	8018.0	14029.0	17908.0	14544.0	18682.0	16639.0	18456.0	12645.0	16333.0	14854.0	64.0	16139.0	17967.0	11652.0	17452.0	19853.0	11464.0	19837.0	20621.0	10652.0	26.0	15284.0	23730.0	77.0	83.0	15307.0	47.0	17397.0	14039.0	15405.0	16660.0	16535.0	12877.0	15600.0	14362.0	56.0	18147.0	31.0	16163.0	12783.0	12339.0	15376.0	14425.0	26.0	18177.0	12329.0	15103.0	18547.0	18740.0	24208.0	19650.0	15.0	17696.0	8045.0	14235.0	12117.0	14646.0	16176.0	16811.0	73.0	16585.0	8683.0	18273.0	16138.0	24118.0	15957.0	11800.0	59.0	15815.0	12163.0	16975.0	18820.0	16675.0	18530.0	16273.0	13425.0	16554.0	771.0	17081.0	16761.0	12982.0	18875.0	21143.0
70f645cff25d516b459fd1355622b37d	0.0	4099.0	7379.0	6240.0	7892.0	129.0	5117.0	8132.0	46.0	5777.0	4036.0	7406.0	5054.0	4935.0	5228.0	2612.0	3880.0	7318.0	5.0	8137.0	7051.0	8393.0	6314.0	1800.0	8853.0	3222.0	4460.0	5435.0	779.0	7310.0	5490.0	33.0	6323.0	3797.0	18.0	6244.0	4457.0	4567.0	2723.0	3448.0	3778.0	3405.0	4864.0	3768.0	5313.0	4417.0	2888.0	0.0	4753.0	5478.0	63.0	5380.0	4868.0	6817.0	3466.0	5031.0	5221.0	6109.0	6159.0	3696.0	39.0	5641.0	5608.0	0.0	5523.0	5473.0	5473.0	4107.0	4736.0	4564.0	2299.0	5018.0	4112.0	0.0	5006.0	4600.0	5.0	6026.0	5544.0	4384.0	2846.0	3423.0	5777.0	3739.0	6806.0	6876.0	5290.0	4310.0	4917.0	987.0	6161.0	4695.0	0.0	5519.0	4399.0	6119.0	3222.0	1920.0	3985.0	2384.0	5076.0	5954.0	0.0	6405.0	5989.0	13.0	6361.0	6110.0	7648.0	3335.0	5987.0	3616.0	823.0	5270.0	6189.0	17.0	3100.0	6191.0	272.0	4685.0	7325.0	5557.0	3128.0	6404.0	5174.0	3804.0	5074.0	5593.0	6634.0	7603.0	20.0	5483.0	7.0	5932.0	4381.0	5018.0	2654.0	6281.0	745.0	5361.0	37.0	4989.0	4232.0	5950.0	2909.0	4666.0	12.0	7602.0	0.0	7243.0	4464.0	6878.0	5389.0	5702.0	6433.0	5533.0	6848.0	148.0	7818.0	6805.0	2762.0	4227.0	5222.0	2208.0	4898.0	95.0	5884.0	43.0	4311.0	515.0	6284.0	2363.0	6598.0	7.0	6468.0	9.0	5807.0	5606.0	4438.0	4094.0	5417.0	3308.0	3532.0	1460.0	3726.0	1006.0	4886.0	3138.0	4737.0	980.0	3446.0	3032.0	5401.0	1520.0	3921.0	5131.0	5040.0	3308.0	4.0	8041.0	5121.0	8227.0	5566.0	5396.0	5330.0	5686.0	4632.0	4578.0	4611.0	4488.0	4876.0	7.0	5027.0	4841.0	4553.0	5957.0	2914.0	6826.0	4709.0	5915.0	8715.0	1868.0	4709.0	3872.0	41.0	3964.0	4208.0	41.0	6173.0	4925.0	8307.0	3673.0	5302.0	5437.0	5.0	3708.0	3178.0	0.0	5604.0	4020.0	11267.0	5700.0	4269.0	6394.0	6076.0	4821.0	5298.0	3819.0	6301.0	7907.0	0.0	4536.0	5952.0	2440.0	4149.0	5685.0	5496.0	1453.0	2655.0	6372.0	698.0	3522.0	846.0	4.0	6087.0	4763.0	6.0	5088.0	4278.0	6911.0	5155.0	4288.0	3190.0	3019.0	3993.0	4791.0	0.0	5610.0	4173.0	7841.0	6573.0	6533.0	5098.0	5390.0	6030.0	7401.0	3333.0	4663.0	4778.0	14.0	4671.0	6682.0	7251.0	5931.0	5672.0	1584.0	6535.0	5435.0	5718.0	3.0	4045.0	5110.0	12.0	0.0	4588.0	11.0	6547.0	4207.0	6524.0	3719.0	5344.0	5278.0	2945.0	4250.0	5.0	4491.0	20.0	7782.0	3012.0	3350.0	4642.0	4297.0	0.0	4698.0	9711.0	4778.0	6348.0	6307.0	3833.0	4502.0	0.0	5065.0	6259.0	6017.0	2607.0	4213.0	2815.0	4773.0	11.0	5382.0	6653.0	6254.0	4599.0	7431.0	3258.0	3462.0	7.0	4091.0	6539.0	4455.0	5159.0	3632.0	2819.0	3259.0	876.0	5170.0	156.0	4227.0	4311.0	3953.0	1730.0	6272.0
f4801b7a68515d9005fa572ee6afdf41	0.0	0.0	0.0	0.0	202.0	0.0	210.0	366.0	0.0	156.0	221.0	912.0	351.0	181.0	319.0	109.0	206.0	283.0	0.0	264.0	390.0	339.0	104.0	157.0	643.0	403.0	75.0	348.0	21.0	175.0	388.0	0.0	153.0	254.0	0.0	238.0	278.0	208.0	328.0	96.0	552.0	238.0	158.0	0.0	0.0	0.0	97.0	0.0	148.0	240.0	6.0	153.0	822.0	746.0	471.0	185.0	324.0	274.0	227.0	107.0	0.0	140.0	503.0	0.0	125.0	548.0	467.0	449.0	91.0	471.0	137.0	145.0	268.0	0.0	111.0	718.0	2.0	149.0	770.0	237.0	152.0	65.0	383.0	173.0	191.0	0.0	0.0	0.0	200.0	45.0	144.0	233.0	0.0	211.0	264.0	500.0	376.0	57.0	347.0	62.0	127.0	408.0	0.0	152.0	510.0	0.0	128.0	536.0	576.0	260.0	98.0	422.0	26.0	104.0	342.0	0.0	96.0	510.0	0.0	92.0	497.0	348.0	176.0	101.0	369.0	159.0	93.0	0.0	0.0	0.0	0.0	166.0	0.0	134.0	334.0	205.0	47.0	240.0	23.0	116.0	0.0	100.0	296.0	60.0	68.0	91.0	0.0	150.0	0.0	331.0	351.0	150.0	276.0	106.0	0.0	0.0	0.0	0.0	112.0	163.0	43.0	460.0	109.0	135.0	106.0	7.0	118.0	3.0	126.0	33.0	470.0	31.0	122.0	0.0	218.0	0.0	144.0	399.0	68.0	283.0	183.0	261.0	236.0	205.0	205.0	242.0	209.0	186.0	290.0	239.0	67.0	254.0	155.0	312.0	82.0	100.0	154.0	98.0	0.0	67.0	263.0	53.0	86.0	201.0	135.0	167.0	56.0	101.0	154.0	66.0	175.0	0.0	134.0	133.0	14.0	76.0	217.0	333.0	205.0	42.0	273.0	71.0	39.0	80.0	0.0	75.0	88.0	0.0	75.0	199.0	310.0	91.0	43.0	322.0	0.0	20.0	66.0	0.0	212.0	247.0	61.0	75.0	185.0	198.0	321.0	84.0	264.0	145.0	81.0	432.0	0.0	102.0	575.0	7.0	147.0	448.0	83.0	41.0	209.0	387.0	30.0	31.0	0.0	0.0	402.0	409.0	0.0	159.0	111.0	147.0	239.0	38.0	163.0	86.0	78.0	210.0	0.0	131.0	131.0	117.0	222.0	302.0	137.0	210.0	74.0	262.0	90.0	59.0	144.0	0.0	300.0	349.0	27.0	321.0	215.0	61.0	294.0	108.0	460.0	0.0	141.0	46.0	0.0	667.0	100.0	0.0	213.0	177.0	347.0	249.0	51.0	431.0	114.0	38.0	0.0	108.0	0.0	196.0	109.0	134.0	71.0	115.0	0.0	86.0	169.0	100.0	171.0	68.0	48.0	39.0	0.0	45.0	32.0	256.0	169.0	116.0	107.0	108.0	0.0	312.0	72.0	221.0	182.0	136.0	87.0	42.0	0.0	101.0	24.0	72.0	183.0	158.0	132.0	24.0	2.0	46.0	0.0	116.0	104.0	63.0	45.0	244.0
b01f65c3da02d1690cbbb45a210380d5	0.0	0.0	0.0	0.0	87.0	6.0	53.0	152.0	0.0	21.0	190.0	244.0	81.0	61.0	62.0	28.0	464.0	133.0	0.0	49.0	212.0	58.0	12.0	80.0	339.0	30.0	63.0	122.0	0.0	22.0	224.0	0.0	46.0	153.0	0.0	53.0	155.0	84.0	128.0	24.0	214.0	43.0	40.0	0.0	0.0	0.0	71.0	0.0	35.0	98.0	0.0	8.0	350.0	244.0	85.0	60.0	211.0	338.0	22.0	30.0	0.0	8.0	210.0	0.0	16.0	215.0	173.0	129.0	15.0	141.0	44.0	14.0	236.0	0.0	45.0	367.0	0.0	15.0	147.0	84.0	60.0	86.0	97.0	11.0	40.0	0.0	0.0	0.0	90.0	0.0	23.0	117.0	0.0	47.0	204.0	321.0	58.0	18.0	84.0	10.0	36.0	224.0	0.0	17.0	261.0	0.0	62.0	258.0	285.0	56.0	12.0	144.0	6.0	31.0	155.0	0.0	14.0	119.0	0.0	6.0	337.0	165.0	79.0	75.0	147.0	163.0	10.0	0.0	0.0	0.0	0.0	38.0	0.0	8.0	161.0	15.0	9.0	56.0	0.0	62.0	0.0	10.0	54.0	10.0	5.0	12.0	0.0	77.0	0.0	68.0	83.0	54.0	154.0	20.0	0.0	0.0	0.0	0.0	94.0	11.0	28.0	62.0	24.0	17.0	38.0	4.0	23.0	0.0	17.0	5.0	92.0	5.0	53.0	0.0	39.0	0.0	16.0	50.0	21.0	131.0	77.0	95.0	324.0	82.0	117.0	249.0	213.0	153.0	152.0	162.0	55.0	143.0	104.0	91.0	52.0	42.0	77.0	130.0	0.0	0.0	50.0	0.0	12.0	72.0	42.0	14.0	29.0	0.0	76.0	18.0	117.0	0.0	16.0	45.0	2.0	32.0	160.0	94.0	110.0	23.0	74.0	41.0	0.0	44.0	4.0	27.0	9.0	0.0	73.0	52.0	174.0	36.0	27.0	152.0	0.0	0.0	0.0	0.0	45.0	126.0	6.0	33.0	5.0	5.0	141.0	38.0	56.0	101.0	20.0	207.0	0.0	44.0	392.0	0.0	23.0	199.0	34.0	10.0	357.0	247.0	14.0	0.0	0.0	0.0	58.0	183.0	0.0	45.0	0.0	35.0	123.0	27.0	59.0	22.0	52.0	66.0	0.0	28.0	102.0	5.0	25.0	105.0	93.0	126.0	44.0	85.0	60.0	13.0	119.0	0.0	16.0	177.0	0.0	69.0	22.0	16.0	125.0	61.0	211.0	0.0	30.0	25.0	0.0	14.0	169.0	0.0	57.0	165.0	99.0	99.0	31.0	96.0	148.0	23.0	0.0	22.0	0.0	81.0	132.0	20.0	10.0	40.0	0.0	15.0	12.0	33.0	84.0	39.0	46.0	38.0	0.0	27.0	0.0	25.0	121.0	50.0	67.0	11.0	2.0	47.0	16.0	49.0	79.0	29.0	187.0	0.0	0.0	49.0	0.0	15.0	174.0	30.0	73.0	20.0	0.0	0.0	0.0	27.0	90.0	14.0	15.0	29.0
42e9464e281f53ba8a4f84d59d523431	0.0	0.0	0.0	0.0	11.0	0.0	290.0	0.0	0.0	0.0	0.0	0.0	734.0	0.0	0.0	0.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	977.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	0.0	0.0	0.0	0.0	0.0	657.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	682.0	0.0	0.0	0.0	0.0	0.0	0.0	292.0	0.0	0.0	0.0	0.0	0.0	1036.0	0.0	0.0	0.0	2.0	0.0	0.0	131.0	0.0	0.0	0.0	0.0	0.0	415.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	0.0	641.0	0.0	0.0	0.0	0.0	0.0	0.0	225.0	0.0	0.0	0.0	0.0	0.0	372.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	960.0	4.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	0.0	295.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	264.0	0.0	0.0	0.0	0.0	220.0	0.0	0.0	1363.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0	0.0	1304.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	198.0	0.0	0.0	978.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	13.0	0.0	0.0	0.0	221.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	3.0	0.0	0.0	154.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	221.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	342.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	223.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	141.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	394.0	0.0	0.0	0.0	0.0	108.0	0.0	0.0	385.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	238.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	344.0	0.0	0.0	0.0
e9c5c7f40dc0d24681936be2db1c8467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	15.0	336.0	0.0	278.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	5.0	176.0	0.0	108.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	15.0	451.0	10.0	705.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	9.0	322.0	0.0	584.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	441.0	0.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	182.0	0.0	743.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	14.0	87.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	310.0	5.0	57.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	228.0	0.0	411.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	461.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	359.0	505.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	425.0	321.0	0.0	0.0	0.0	0.0	0.0	0.0	298.0	87.0	7.0	0.0	0.0	0.0	6.0	0.0	195.0	622.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	139.0	0.0	263.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	111.0	0.0	181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	121.0	0.0	133.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	118.0	0.0	0.0	0.0	2.0	0.0	8.0	49.0	102.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	280.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	53.0	0.0
9a41b197d813aac073ee1beb4e7c3abe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4665.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	817.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
